video_id,text,label,title
fgzcZWDHbMc,cozy autumn bedtime stories gentle sleepy amp safe kids cozy autumn bedtime stories gentle sleepy amp safe kids cozy autumn bedtime stories gentle sleepy amp safe kids tonight cozy autumn bedtime stories wrap little listeners gentle magic fall gentle sleepy safe tales kids,Neutral,"Cozy Autumn Bedtime Stories 🍁 Gentle, Sleepy &amp; Safe for Kids 😴"
ADi7F695d90,magic pot bedtime stories kids english fairy tales magic pot bedtime stories kids english fairy tales magic pot bedtime stories kids english fairy tales one day farmer gopi finds magic pot while digging field gopi becomes wealthy thanks magic pot gives,Neutral,Magic Pot | Bedtime Stories for Kids in English | Fairy Tales
7hrczJyqJFA,adventures pinocchio bedtime stories kids english fairy tales adventures pinocchio bedtime stories kids english fairy tales adventures pinocchio bedtime stories kids english fairy tales pinocchio bedtime stories kids english fairy tales puppet become real child amid lies wrong choices,Neutral,The Adventures of Pinocchio 🤥🎪 | Bedtime Stories for Kids in English | Fairy Tales
l5FKpT7QxM0,red shoes duck bedtime stories kids english fairy tales red shoes duck bedtime stories kids english fairy tales red shoes duck bedtime stories kids english fairy tales baby duck living stork family finds magic red shoe peculiarity these shoes give wearer,Neutral,Red Shoes and The Duck | Bedtime Stories for Kids in English | Fairy Tales
1YyHFd0I8js,cozy kids bedtime stories sleepy forest cozy kids bedtime stories sleepy forest cozy kids bedtime stories sleepy forest ready sleep sleepy forest bedtime stories welcome little ones world gentle wonder soft adventure calm,Neutral,COZY Kids Bedtime Stories from The Sleepy Forest 😴 🌲 🐨
yiHZ2482SBI,top bedtime stories peaceful sleep magical adventures relax listen amp sleep top bedtime stories peaceful sleep magical adventures relax listen amp sleep top bedtime stories peaceful sleep magical adventures relax listen amp sleep discover top bedtime stories perfect kids full magic morals sweet dreams these calming tales ideal,Neutral,"Top 10 Bedtime Stories | Peaceful Sleep with Magical Adventures | Relax, Listen &amp; Sleep"
M2w0NdPBg3c,bedtime stories kids ms booksy read aloud snow white wonderland rapunzel bedtime stories kids ms booksy read aloud snow white wonderland rapunzel bedtime stories kids ms booksy read aloud snow white wonderland rapunzel ms booksy reads bedtime stories kids readaloud readaloudtokids snow white rapunzel wizard oz alice,Neutral,"7 Bedtime Stories for Kids 📚 Ms. Booksy&#39;s Read Aloud | Snow White, Wonderland, Rapunzel + More!"
3G3SyWDxs9o,sleepy forest hotel cozy bedtime story kids sleepy forest hotel cozy bedtime story kids sleepy forest hotel cozy bedtime story kids time bedtime story snuggle down beneath blankets close eyes drift gently peaceful world,Neutral,The Sleepy Forest Hotel 🌳 💤 Cozy Bedtime Story for Kids 🌙
zgtajgLxLlg,bedtime stories chatty kids calming sleepy tales bedtime stories chatty kids calming sleepy tales bedtime stories chatty kids calming sleepy tales tonight bedtime stories lovingly chosen help chatty kids spent whole day talking laughing sharing finally,Neutral,Bedtime Stories for Chatty Kids 😴 Calming Sleepy Tales 💤
F198bDkOJz8,lazy girl story bedtime stories kids english fairy tales lazy girl story bedtime stories kids english fairy tales lazy girl story bedtime stories kids english fairy tales there father two daughters one them diligent other one lazy lived together land far away one day,Neutral,The Lazy Girl Story | Bedtime Stories for Kids in English | Fairy Tales
drCMd7Jr2Sg,hardworking mother good habits bedtime stories amp moral stories kids chuchu tv hardworking mother good habits bedtime stories amp moral stories kids chuchu tv hardworking mother good habits bedtime stories amp moral stories kids chuchu tv help us hit subscribe now get cute baby taku toy bestie,Neutral,The Hardworking Mother - Good Habits Bedtime Stories &amp; Moral Stories for Kids - ChuChu TV
K58D2MTyIEw,non stop bible stories kids minno laugh grow bible kids non stop bible stories kids minno laugh grow bible kids non stop bible stories kids minno laugh grow bible kids get free minno laugh grow bible kids downloadable stream these videos,Neutral,Non-Stop Bible Stories for Kids! | Minno Laugh and Grow Bible for Kids
SCZNB8GaIhA,thirsty frog tiddalik bedtime stories kids english fairy tales thirsty frog tiddalik bedtime stories kids english fairy tales thirsty frog tiddalik bedtime stories kids english fairy tales thirsty frog tiddalik drank water found forest while racing frog friends much frog,Neutral,Thirsty Frog Tiddalik | Bedtime Stories for Kids in English | Fairy Tales
SQH2Oy5xV00,bedtime stories ipad kids best sleepy tales bedtime stories ipad kids best sleepy tales bedtime stories ipad kids best sleepy tales tonight bedtime stories handpicked guide kids toddlers off sleep dreamland bedtime story crafted,Neutral,Bedtime Stories for iPad Kids 😴 🌙 The Best Sleepy Tales 💤
vaJRnbPG8Lw,drift dreamland peaceful bedtime stories kids drift dreamland peaceful bedtime stories kids drift dreamland peaceful bedtime stories kids tonight dreamy bedtime stories invite little listeners float gently sleep carried soft voices kind adventures,Neutral,Drift into Dreamland 🥱 Peaceful Bedtime Stories for Kids 💤 🌙
ZgKft5td438,kids sleep meditation sleep amp relaxation animal stories collection children guided meditation kids sleep meditation sleep amp relaxation animal stories collection children guided meditation kids sleep meditation sleep amp relaxation animal stories collection children guided meditation imagine fun animal adventures every night kids sleep relaxation animal stories collection bedtimes enjoy ideal,Neutral,Kids Sleep Meditation SLEEP &amp; RELAXATION ANIMAL STORIES COLLECTION Children&#39;s Guided Meditation
YoQyyB5xvLk,gingerbread man fairy tales gigglebox gingerbread man fairy tales gigglebox gingerbread man fairy tales gigglebox watch amazing fairy tale gingerbread man subscribe channel receive updates totally new,Neutral,The Gingerbread Man | Fairy Tales | Gigglebox
QxuoeKmB2BU,fairy tales compilation three billy goats gruff rapunzel gingerbreadman lots fairy tales compilation three billy goats gruff rapunzel gingerbreadman lots fairy tales compilation three billy goats gruff rapunzel gingerbreadman lots enjoy collection classic fairy tales include three billy goats gruff goldilocks three bears rupunzel cinderella,Neutral,Fairy Tales Compilation | Three Billy Goats Gruff | Rapunzel | Gingerbreadman | and Lots More
Xd97k149tvo,rapunzel fairy tales gigglebox rapunzel fairy tales gigglebox rapunzel fairy tales gigglebox rupunzel rupunzel let down hair classic story beautiful rapunzel imprisoned tower deep forest one,Neutral,Rapunzel | Fairy Tales | Gigglebox
LDMWJCrDVMI,little red riding hood fairy tales gigglebox little red riding hood fairy tales gigglebox little red riding hood fairy tales gigglebox little red riding hood arrives grandmas cottage there someone big hairy scary waiting,Neutral,Little Red Riding Hood | Fairy Tales | Gigglebox
QvNtsUE2Klw,princess stories bedtime stories fairy tales princess stories bedtime stories fairy tales princess stories bedtime stories fairy tales stories princesses collection cinderella little mermaid rapunzel snow white beauty beast bedtime,Neutral,7 Princess Stories -  Bedtime Stories | Fairy Tales
U08ojTuYf2U,little red riding hood short stories children storytime babies fairy tales kids little red riding hood short stories children storytime babies fairy tales kids little red riding hood short stories children storytime babies fairy tales kids listening stories always fun tour kids tv fairytale children stories takes world best,Neutral,Little Red Riding Hood | Short Stories For Children | Storytime For Babies | Fairy Tales For Kids
W1hqarMIik8,tortoise hare english fairy tales stories tortoise hare english fairy tales stories tortoise hare english fairy tales stories welcome english fairy tales stories don miss magical adventure spark imagination,Neutral,The Tortoise and the Hare | English Fairy Tales And Stories
cJOA9Zt9Tfw,thumbelina classic fairy tale bedtime story day english stories kids thumbelina classic fairy tale bedtime story day english stories kids thumbelina classic fairy tale bedtime story day english stories kids get ready tiny adventure day fairy tale series today tell beautiful story thumbelina once upon,Neutral,Thumbelina - Classic Fairy Tale | Bedtime Story | Day 6 of 30 |  English Stories for Kids
OSWLxj4kTKA,ugly duckling full story fairytale bedtime stories kids uhd ugly duckling full story fairytale bedtime stories kids uhd ugly duckling full story fairytale bedtime stories kids uhd watch amazing animated fairy tales playlist including sleeping beauty gingerbread man pinnochio mermaid,Neutral,The Ugly Duckling | Full Story |  Fairytale | Bedtime Stories For Kids | 4K UHD
73X7UUR6w-I,silent princess amp talkative princess stories teenagers englishfairytales silent princess amp talkative princess stories teenagers englishfairytales silent princess amp talkative princess stories teenagers englishfairytales silent princess talkative princess english silent vs talkative fairy tales english stories teenagers,Neutral,The Silent Princess &amp; The Talkative Princess | Stories for Teenagers | @EnglishFairyTales
yIli3qcn0Lo,magic box bedtime stories kids english fairy tales magic box bedtime stories kids english fairy tales magic box bedtime stories kids english fairy tales girl named badu sees old woman forest wandering around pick fruit sick father old woman,Neutral,Magic Box | Bedtime Stories for Kids in English | Fairy Tales
DHI_DhxcYqM,stories fairy tale compilation minutes english stories reading books stories fairy tale compilation minutes english stories reading books stories fairy tale compilation minutes english stories reading books stories fairy tale compilation minutes english stories reading books,Neutral,All Stories - Fairy tale Compilation | 178 minutes English Stories (Reading Books)
qBvqCSgKKlo,snow queen princess stories bedtime stories kids english fairy tales snow queen princess stories bedtime stories kids english fairy tales snow queen princess stories bedtime stories kids english fairy tales snow queen princess stories bedtime stories kids english fairy tales snow white rapunzel cinderella,Neutral,Snow Queen + 5 More Princess Stories | Bedtime Stories for Kids in English | Fairy Tales
gfbSIdwL0FE,tortoise hare fairy tales bedtime stories kids tortoise hare fairy tales bedtime stories kids tortoise hare fairy tales bedtime stories kids tortoise hare bedtime stories kids cartoon animation please subscribe tortoise,Neutral,The Tortoise and the Hare Fairy Tales and Bedtime Stories for Kids
X4o5_8cEAHs,ugly duckling fairy tales gigglebox ugly duckling fairy tales gigglebox ugly duckling fairy tales gigglebox watch amazing fairy tale ugly duckling subscribe channel receive updates,Neutral,The Ugly Duckling | Fairy Tales | Gigglebox
pFy3Wnmchd8,hansel gretel fairy tales gigglebox hansel gretel fairy tales gigglebox hansel gretel fairy tales gigglebox hansel gretel tricked evil stepmother getting lost deep forest luckily stumble upon house made,Neutral,Hansel and Gretel | Fairy Tales | Gigglebox
